UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2018,4,18260,Surprise Valley Electrification,OR,Cooperative,Final,133.592,1393.032,1167,40.327,401.938,422,28.295,308.305,281,0,0,0,202.214,2103.275,1870
2018,4,28541,Clatskanie Peoples Util Dist,OR,Political Subdivision,Final,468.141,6974.618,3682,111.85,2152.364,511,4201.971,79324.674,5,0,0,0,4781.962,88451.656,4198
2018,4,40437,Emerald People's Utility Dist,OR,Political Subdivision,Final,2390.539,23787.472,18799,928.513,9309.648,1928,738.669,19203.878,693,0,0,0,4057.721,52300.998,21420
2018,4,57313,SolarCity Corporation,OR,Behind the Meter,Final,167.894,2152.583,3659,58.814,722.712,48,0,0,0,0,0,0,226.708,2875.295,3707
2018,4,59647,Sunrun Inc.,OR,Behind the Meter,Final,4.792,45.363,96,0,0,0,0,0,0,0,0,0,4.792,45.363,96
2018,4,60981,"TerraForm US Energy Services, LLC",OR,Behind the Meter,Final,0,0,0,7.674,109.277,3,0,0,0,0,0,0,7.674,109.277,3
2018,4,61098,Longroad Energy,OR,Behind the Meter,Final,0,0,0,19.14,146.54,24,0,0,0,0,0,0,19.14,146.54,24
2018,4,88888,Total EPM,OR,,Final,163384.126,1496521.645,1741430,119933.912,1318866.096,235823,62045.293,1089683.706,23466,195.217,2096.194,2,345558.548,3907167.641,2000721
2018,4,0,Adjustment 2018,PA,,Final,242210.581,1611844.331,1941170,219432.104,2636808.816,342856,255452.172,3861514.038,9434,4308.254,59032.044,6,721403.111,8169199.229,2293466
2018,4,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,858.389,8159.274,5858,242.862,2192.149,1077,79.743,765.952,11,0,0,0,1180.994,11117.375,6946
2018,4,5487,Duquesne Light Co,PA,Investor Owned,Final,29456.56,181727.22,375291,9644.94,86982.86,36439,892.58,8579.1,393,0,0,0,39994.08,277289.18,412123
2018,4,12390,Metropolitan Edison Co,PA,Investor Owned,Final,35066.862,265344.881,343017,6325.716,57241.628,36712,1024.724,13166.496,70,0,0,0,42417.302,335753.005,379799
2018,4,14711,Pennsylvania Electric Co,PA,Investor Owned,Final,34763.14,231965.992,360715,8930.26,78018.115,49415,1591.418,10622.342,72,0,0,0,45284.818,320606.449,410202
2018,4,14715,PPL Electric Utilities Corp,PA,Investor Owned,Final,92805.355,685660.914,719011,17163.578,146513.663,83224,1088.054,13016.891,1084,0,0,0,111056.987,845191.468,803319
2018,4,14716,Pennsylvania Power Co,PA,Investor Owned,Final,12188.618,93506.407,108611,2836.363,26371.047,11609,35.885,607.553,22,0,0,0,15060.866,120485.007,120242
2018,4,14940,PECO Energy Co,PA,Investor Owned,Final,82517.708,648647.4,999006,17030.632,171971.886,84999,2793.562,38866.956,268,0,0,0,102341.902,859486.242,1084273
2018,4,15045,Pike County Light & Power Co,PA,Investor Owned,Final,83.586,1247.126,2229,105.736,1890.408,606,0,0,0,0,0,0,189.322,3137.534,2835
2018,4,19390,"UGI Utilities, Inc",PA,Investor Owned,Final,4306.158,38388.657,54979,1421.885,14557.083,7584,163.399,1833.978,105,0,0,0,5891.442,54779.718,62668
2018,4,20334,Wellsborough Electric Co,PA,Investor Owned,Final,550.313,3805.743,5118,317.323,2734.328,1144,104.862,2365.849,2,0,0,0,972.498,8905.92,6264
2018,4,20387,West Penn Power Company,PA,Investor Owned,Final,44154.335,385848.739,466501,8523.921,101512.908,61224,2984.909,25176.96,295,0,0,0,55663.165,512538.607,528020
2018,4,57313,SolarCity Corporation,PA,Behind the Meter,Final,735.231,5740.471,6327,15.946,218.149,8,0,0,0,0,0,0,751.177,5958.62,6335
2018,4,59579,Sunnova,PA,Behind the Meter,Final,10.75,66.274,55,0,0,0,0,0,0,0,0,0,10.75,66.274,55
2018,4,59580,"SunPower Capital, LLC",PA,Behind the Meter,Final,1.248,42.613,59,0,0,0,0,0,0,0,0,0,1.248,42.613,59
2018,4,59624,"Vivint Solar, Inc.",PA,Behind the Meter,Final,189.231,1474.224,1903,0,0,0,0,0,0,0,0,0,189.231,1474.224,1903
2018,4,59647,Sunrun Inc.,PA,Behind the Meter,Final,28.491,214.506,251,0,0,0,0,0,0,0,0,0,28.491,214.506,251
2018,4,59738,"SunPower Capital Services, LLC",PA,Behind the Meter,Final,1.692,12.758,11,0,0,0,0,0,0,0,0,0,1.692,12.758,11
2018,4,60981,"TerraForm US Energy Services, LLC",PA,Behind the Meter,Final,0,0,0,42.699,560.742,20,0,0,0,0,0,0,42.699,560.742,20
2018,4,61098,Longroad Energy,PA,Behind the Meter,Final,0,0,0,22.47,176.81,5,0,0,0,0,0,0,22.47,176.81,5
2018,4,61823,"Greenskies Renewable Energy, LLC",PA,,Final,0,0,0,55.5,703.3,1,0,0,0,0,0,0,55.5,703.3,1
2018,4,88888,Total EPM,PA,,Final,579928.248,4163697.53,5390112,292111.935,3328453.892,716923,266211.308,3976516.115,11756,4308.254,59032.044,6,1142559.745,11527699.581,6118797
2018,4,0,Adjustment 2018,RI,,Final,5567.977,25151.689,51861,30147.637,193601.935,14457,7528.703,51906.594,492,352.155,1993.533,1,43596.472,272653.751,66811
2018,4,1857,Block Island Power Co,RI,Investor Owned,Final,82.1,270.11,1335,129.7,430.447,571,0,0,0,0,0,0,211.8,700.557,1906
2018,4,13214,The Narragansett Electric Co,RI,Investor Owned,Final,38448.733,189272.05,389318,14891.046,84941.324,44803,1735.557,10364.124,1241,0,0,0,55075.336,284577.498,435362
2018,4,14537,Pascoag Utility District,RI,Municipal,Final,385.64,2643.3,4218,51.15,299.07,540,201.77,1458.67,60,0,0,0,638.56,4401.04,4818
2018,4,57313,SolarCity Corporation,RI,Behind the Meter,Final,11.569,59.467,84,20.366,217.434,214,0,0,0,0,0,0,31.935,276.901,298
2018,4,59579,Sunnova,RI,Behind the Meter,Final,1.054,9.61,16,0,0,0,0,0,0,0,0,0,1.054,9.61,16
2018,4,59647,Sunrun Inc.,RI,Behind the Meter,Final,7.447,33.282,62,0,0,0,0,0,0,0,0,0,7.447,33.282,62
2018,4,61823,"Greenskies Renewable Energy, LLC",RI,,Final,0,0,0,1.2,16.6,1,0,0,0,0,0,0,1.2,16.6,1
2018,4,88888,Total EPM,RI,,Final,44504.52,217439.508,446894,45241.099,279506.81,60586,9466.03,63729.388,1793,352.155,1993.533,1,99563.804,562669.239,509274
2018,4,0,Adjustment 2018,SC,,Final,80220.945,601307.724,716832,29650.499,271060.467,96114,20697.86,335462.136,1531,0,0,0,130569.304,1207830.327,814477
2018,4,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,10777,74452,88067,3570,25031,11170,6170,96525,42,0,0,0,20517,196008,99279
2018,4,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,16497.938,134171.417,136507,13289.656,138100.632,31776,14196.992,271519.639,606,0,0,0,43984.586,543791.688,168889
2018,4,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Final,41007.633,357533.472,493071,33898.608,388196.68,93902,34592.33,693939.241,1512,0,0,0,109498.571,1439669.393,588485
2018,4,11118,Lockhart Power Co,SC,Investor Owned,Final,581.834,4373.676,4915,180.273,1255.395,1245,649.783,9695.62,10,0,0,0,1411.89,15324.691,6170
2018,4,14398,Palmetto Electric Coop Inc,SC,Cooperative,Final,7743.801,62402.958,61339,4031.93,33890.278,11030,750.396,8532.462,30,0,0,0,12526.127,104825.698,72399
2018,4,17539,"Dominion Energy South Carolina, Inc",SC,Investor Owned,Final,71561,470874,622244,63019,555183,100665,35997,511459,785,0,0,0,170577,1537516,723694
2018,4,17543,South Carolina Public Service Authority,SC,State,Final,14968.882,128927.879,152512,14439.73,146753.146,29808,19613.567,371885.313,29,0,0,0,49022.179,647566.338,182349
2018,4,59624,"Vivint Solar, Inc.",SC,Behind the Meter,Final,96.85,959.704,875,0,0,0,0,0,0,0,0,0,96.85,959.704,875
2018,4,59647,Sunrun Inc.,SC,Behind the Meter,Final,611.896,5594.839,4893,0,0,0,0,0,0,0,0,0,611.896,5594.839,4893
2018,4,61823,"Greenskies Renewable Energy, LLC",SC,,Final,0,0,0,28.2,362.5,1,0,0,0,0,0,0,28.2,362.5,1
2018,4,88888,Total EPM,SC,,Final,244067.779,1840597.669,2281255,162107.896,1559833.098,375711,132667.928,2299018.411,4545,0,0,0,538843.603,5699449.178,2661511
2018,4,0,Adjustment 2018,SD,,Final,11777.669,103174.118,84633,6774.07,67086.677,12854,3166.721,37016.47,2137,0,0,0,21718.46,207277.265,99624
2018,4,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1321.019,9560.356,8581,317.36,2389.148,1239,20.854,2.505,85,0,0,0,1659.233,11952.009,9905
2018,4,2285,City of Brookings - (SD),SD,Municipal,Final,852,8694,9485,331,3241,1411,1036,14345,173,0,0,0,2219,26280,11069
2018,4,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,1169.779,10042.118,6374,242.831,2114.106,652,1390.912,17563.467,167,0,0,0,2803.522,29719.691,7193
2018,4,11475,City of Madison - (SD),SD,Municipal,Final,418,3807,2862,266,2993,408,228,2349,39,0,0,0,912,9149,3309
2018,4,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Final,573,5541,6501,508,5291,2036,54,720,8,0,0,0,1135,11552,8545
2018,4,12341,MidAmerican Energy Co,SD,Investor Owned,Final,201.581,2790.714,4094,195.937,2982.233,930,414.361,9854.659,23,0,0,0,811.879,15627.606,5047
2018,4,13337,Nebraska Public Power District,SD,Political Subdivision,Final,148.198,1752.416,1108,106.979,1746.466,229,0,0,0,0,0,0,255.177,3498.882,1337
2018,4,13750,"Northern Electric Coop, Inc",SD,Cooperative,Final,1182.883,12139.139,5410,382.786,4219.393,810,668.968,8199.383,238,0,0,0,2234.637,24557.915,6458
2018,4,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Final,6093.335,53025.609,81878,6882.304,76808.828,12075,1822.334,24756.662,24,0,0,0,14797.973,154591.099,93977
2018,4,13809,NorthWestern Energy - (SD),SD,Investor Owned,Final,5329,50717,50498,5730,58838,13085,1850,25516,60,0,0,0,12909,135071,63643
2018,4,14232,Otter Tail Power Co,SD,Investor Owned,Final,912.521,10207.871,8720,1739.584,26735.464,2742,0,0,0,0,0,0,2652.105,36943.335,11462
2018,4,15040,City of Pierre - (SD),SD,Municipal,Final,608.485,6356.217,6155,249.125,2470.553,1012,416.845,6017.21,164,0,0,0,1274.455,14843.98,7331
2018,4,16286,Rosebud Electric Coop Inc,SD,Cooperative,Final,604,6428,4700,164,1885,746,9,2,33,0,0,0,777,8315,5479
2018,4,17267,Sioux Valley SW Elec Coop,SD,Cooperative,Final,2943.414,27397.801,18958,459.351,3517.322,2056,2118.729,27210.37,466,0,0,0,5521.494,58125.493,21480
2018,4,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,Final,2275.85,20763.875,15630,1115.368,11527.982,2048,1927.865,24183.794,262,0,0,0,5319.083,56475.651,17940
2018,4,19545,"Black Hills Power, Inc. d/b/a",SD,Investor Owned,Final,5467.644,40056,56638,7313.607,59218,12877,1196.138,16373,5,0,0,0,13977.389,115647,69520
2018,4,19896,City of Volga - (SD),SD,Municipal,Final,96.659,780.013,956,13.227,104.462,124,272.982,2891.609,33,0,0,0,382.868,3776.084,1113
2018,4,20187,Watertown Municipal Utilities,SD,Municipal,Final,817,10168,10496,818,11375,2411,646,10987,99,0,0,0,2281,32530,13006
2018,4,20401,West River Electric Assn Inc,SD,Cooperative,Final,1945.957,15726.832,15234,932.221,7661.942,1906,234.143,2524.172,17,0,0,0,3112.321,25912.946,17157
2018,4,27000,WAPA-- Western Area Power Administration,SD,Federal,Final,0,0,0,623.588,26704.093,18,0.19,11.764,1,0,0,0,623.778,26715.857,19
2018,4,88888,Total EPM,SD,,Final,44737.994,399128.079,398911,35165.338,378909.669,71669,17474.042,230524.065,4034,0,0,0,97377.374,1008561.813,474614
2018,4,0,Adjustment 2018,TN,,Final,93349.023,887726.225,886846,79241.31,758371.897,198469,32769.122,554981.257,380,0,0,0,205359.455,2201079.379,1085695
2018,4,727,Appalachian Electric Coop,TN,Cooperative,Final,5203,44876,39997,2201,19184,6596,316,5867,5,0,0,0,7720,69927,46598
2018,4,814,Entergy Arkansas LLC,TN,Investor Owned,Final,0.183,2.294,1,0.304,4.553,3,0.08,0.361,3,0,0,0,0.567,7.208,7
2018,4,2247,City of Bristol - (TN),TN,Municipal,Final,3725,38691,28928,2747,25897,4710,557,9245,9,0,0,0,7029,73833,33647
2018,4,3408,City of Chattanooga - (TN),TN,Municipal,Final,16378,146912,148276,18112,170512,23639,5596,85832,58,0,0,0,40086,403256,171973
2018,4,3704,City of Clarksville - (TN),TN,Municipal,Final,6877,60256,62001,4397,39789,8174,407,5726,4,0,0,0,11681,105771,70179
2018,4,3758,City of Cleveland - (TN),TN,Municipal,Final,3000,27570,26929,3006,29634,4657,1254,20190,17,0,0,0,7260,77394,31603
2018,4,3812,City of Clinton - (TN),TN,Municipal,Final,2990,25436,25350,1610,13776,4520,1174,19439,11,0,0,0,5774,58651,29881
2018,4,4624,Cumberland Elec Member Corp,TN,Cooperative,Final,12292,104816,84990,4702,39245,10771,3000,50365,22,0,0,0,19994,194426,95783
2018,4,5399,Duck River Elec Member Corp,TN,Cooperative,Final,8922,78473,63594,4449,36721,11499,1309,25349,11,0,0,0,14680,140543,75104
2018,4,7174,Gibson Electric Members Corp,TN,Cooperative,Final,3451,31793,28725,1414,12129,5861,731,12732,7,0,0,0,5596,56654,34593
2018,4,7625,City of Greeneville - (TN),TN,Municipal,Final,3848,37766,30955,2591,23863,7311,1806,35169,18,0,0,0,8245,96798,38284
2018,4,9777,Johnson City - (TN),TN,Municipal,Final,8689,77668,67478,6135,59101,11079,815,12734,15,0,0,0,15639,149503,78572
2018,4,10171,Kentucky Utilities Co,TN,Investor Owned,Final,0.525,7.222,3,0,0,0,0,0,0,0,0,0,0.525,7.222,3
2018,4,10331,Kingsport Power Co,TN,Investor Owned,Final,4241.264,45602.62,41943,3066.317,30462.099,5974,4705.556,77327.134,164,0,0,0,12013.137,153391.853,48081
2018,4,10421,Knoxville Utilities Board,TN,Municipal,Final,18525,165645,178577,18956,170886,23875,3155,50597,29,0,0,0,40636,387128,202481
2018,4,10906,City of Lenoir - (TN),TN,Municipal,Final,5789,55355,53021,5594,55467,12521,245,3789,6,0,0,0,11628,114611,65548
2018,4,12293,City of Memphis - (TN),TN,Municipal,Final,30927.725,313387.07,375682,46474.95,489296.98,44924,8778.953,157276.913,120,0,0,0,86181.628,959960.963,420726
2018,4,12470,Middle Tennessee E M C,TN,Cooperative,Final,22700,215853,195289,16957,163475,28815,2344,45770,27,0,0,0,42001,425098,224131
2018,4,13216,Nashville Electric Service,TN,Municipal,Final,39781,330326,358412,49448,453265,43032,5248,85045,62,0,0,0,94477,868636,401506
2018,4,17564,South Kentucky Rural E C C,TN,Cooperative,Final,13.149,115.805,157,4.846,39.529,30,5.501,44.314,3,0,0,0,23.496,199.648,190
2018,4,17694,Southwest Tennessee E M C,TN,Cooperative,Final,5094,42904,42204,2060,15813,7860,129,2117,1,0,0,0,7283,60834,50065
2018,4,18642,Tennessee Valley Authority,TN,Federal,Final,0,0,0,2361,37829,6,18425,441815,18,0,0,0,20786,479644,24
2018,4,19574,Upper Cumberland E M C,TN,Cooperative,Final,5299,48231,42139,2675,23526,7681,708,11968,9,0,0,0,8682,83725,49829
2018,4,19898,Volunteer Electric Coop,TN,Cooperative,Final,11532,104530,96647,5343,46886,19539,1215,21294,12,0,0,0,18090,172710,116198
2018,4,88888,Total EPM,TN,,Final,312626.869,2883942.236,2878144,283545.727,2715173.058,491546,94693.212,1734672.979,1011,0,0,0,690865.808,7333788.273,3370701
2018,4,0,Adjustment 2018,TX,,Final,865829.756,7585849.415,9314221,682379.24,8459185.284,1308121,409811.95,8077155.727,111280,1263.774,14725,3,1959284.719,24136915.426,10733625
2018,4,5701,El Paso Electric Co,TX,Investor Owned,Final,15752,126806,286186,18754,232747,36061,3939,81903,40,0,0,0,38445,441456,322287
2018,4,13830,Nueces Electric Cooperative,TX,Cooperative,Final,2105.727,13608.508,15420,541.203,4528.974,1972,2877.235,49111.267,28,0,0,0,5524.166,67248.749,17420
2018,4,16604,City of San Antonio - (TX),TX,Municipal,Final,64098.906,563186.566,739588,84225.364,882095.458,87323,4582.027,54947.448,50,0,0,0,152906.297,1500229.472,826961
2018,4,17698,Southwestern Electric Power Co,TX,Investor Owned,Final,12112,111951,150277,13521,159036,31053,14842,237610,4191,0,0,0,40475,508597,185521
2018,4,17718,Southwestern Public Service Co,TX,Investor Owned,Final,15525.606,144325,211447,21515.097,264708,58219,27565.434,621202,147,0,0,0,64606.137,1030235,269813
2018,4,55937,Entergy Texas Inc.,TX,Investor Owned,Final,36105.867,338488.717,398113,29202.548,368969.036,51595,31056.82,625104.607,5769,0,0,0,96365.235,1332562.36,455477
2018,4,57313,SolarCity Corporation,TX,Behind the Meter,Final,781.081,7246.646,7052,215.06,2531.986,1271,0,0,0,0,0,0,996.141,9778.632,8323
2018,4,59579,Sunnova,TX,Behind the Meter,Final,38.633,398.135,369,0,0,0,0,0,0,0,0,0,38.633,398.135,369
2018,4,59647,Sunrun Inc.,TX,Behind the Meter,Final,21.489,151.483,162,0,0,0,0,0,0,0,0,0,21.489,151.483,162
2018,4,60981,"TerraForm US Energy Services, LLC",TX,Behind the Meter,Final,0,0,0,7.206,112.506,4,0,0,0,0,0,0,7.206,112.506,4
2018,4,88888,Total EPM,TX,,Final,1012371.065,8892011.47,11122835,850360.718,10373914.244,1575619,494674.466,9747034.049,121505,1263.774,14725,3,2358670.023,29027684.763,12819962
2018,4,0,Adjustment 2018,UT,,Final,9674.028,105266.492,152784,8688.093,104014.518,20335,1844.77,29579.711,291,0.002,0.018,0,20206.893,238860.739,173410
2018,4,2010,City of Bountiful,UT,Municipal,Final,1177,11034,15557,655,7020,1385,187,2840,1,0,0,0,2019,20894,16943
2018,4,11135,City of Logan - (UT),UT,Municipal,Final,754,7404,17539,1424,16914,2426,566,8284,7,0,0,0,2744,32602,19972
2018,4,12866,Moon Lake Electric Assn Inc,UT,Cooperative,Final,921.59,11646.94,12583,2355.244,31077.171,3665,286.8,4043.374,904,0,0,0,3563.634,46767.485,17152
2018,4,13073,"Mt Wheeler Power, Inc",UT,Cooperative,Final,13.229,144.796,214,14.774,158.868,134,48.78,732.667,70,0,0,0,76.783,1036.331,418
2018,4,13314,Navajo Tribal Utility Authority,UT,State,Final,84.414,730.651,1536,61.357,489.566,122,1131.354,23026.084,1,0,0,0,1277.125,24246.301,1659
2018,4,14354,PacifiCorp,UT,Investor Owned,Final,44792.808,418170.344,813189,54161.614,676771.703,90219,35287.134,670256.097,8050,450.576,4227.101,1,134692.132,1769425.245,911459
2018,4,15444,Provo City Corp,UT,Municipal,Final,1667,15979,32437,2632,29584,4451,740,11290,1,0,0,0,5039,56853,36889
2018,4,17845,City of Springville - (UT),UT,Municipal,Final,610.524,5733.811,10524,846.892,7870.447,1180,425.165,5070.353,2,0,0,0,1882.581,18674.611,11706
2018,4,17874,City of St George,UT,Municipal,Final,1652.382,16492.853,25060,2364.957,25785.798,5034,0,0,0,0,0,0,4017.339,42278.651,30094
2018,4,18206,Strawberry Electric Serv Dist,UT,Political Subdivision,Final,320.715,2965.082,3248,88.094,821.882,460,5.536,51.648,14,0,0,0,414.345,3838.612,3722
2018,4,20332,Wells Rural Electric Co,UT,Cooperative,Final,50,462,505,94,970,207,104,1777,4,0,0,0,248,3209,716
2018,4,22814,Raft Rural Elec Coop Inc,UT,Cooperative,Final,31.427,332.93,360,14.089,194.088,62,78.409,595.475,287,0,0,0,123.925,1122.493,709
2018,4,27000,WAPA-- Western Area Power Administration,UT,Federal,Final,0,0,0,111.045,3954.181,5,0.335,9.624,1,0,0,0,111.38,3963.805,6
2018,4,57313,SolarCity Corporation,UT,Behind the Meter,Final,0,0,0,11.509,202.326,3,0,0,0,0,0,0,11.509,202.326,3
2018,4,59624,"Vivint Solar, Inc.",UT,Behind the Meter,Final,56.722,656.407,811,0,0,0,0,0,0,0,0,0,56.722,656.407,811
2018,4,88888,Total EPM,UT,,Final,61805.839,597019.306,1086347,73522.668,905828.548,129688,40705.283,757556.033,9633,450.578,4227.119,1,176484.368,2264631.006,1225669
2018,4,0,Adjustment 2018,VA,,Final,51800.891,400691.411,466995,26572.149,260953.656,58315,19540.524,270159.026,499,0.002,0,0,97913.566,931804.093,525809
2018,4,84,A & N Electric Coop,VA,Cooperative,Final,3653.594,31406.621,31323,1313.061,11737.283,4091,1094.884,11997.4,9,0,0,0,6061.539,55141.304,35423
2018,4,733,Appalachian Power Co,VA,Investor Owned,Final,51734,454728,452338,23862,263729,77224,24979,381454,1870,0,0,0,100575,1099911,531432
2018,4,10171,Kentucky Utilities Co,VA,Investor Owned,Final,2486.743,26594.154,23364,1824.218,19456.174,4514,805.253,10345.615,73,0,0,0,5116.214,56395.943,27951
2018,4,17066,Shenandoah Valley Elec Coop,VA,Cooperative,Final,8873.002,80500.274,79372,3797.799,36827.365,14924,4411.539,59037.636,94,0,0,0,17082.34,176365.275,94390
2018,4,19876,Virginia Electric & Power Co,VA,Investor Owned,Final,228940.787,1969692,2215769,243180.749,3056056,258468,34166.356,541955,597,1419.104,16775,1,507706.996,5584478,2474835
2018,4,19882,Virginia Tech Electric Service,VA,State,Final,611.197,5225.212,5271,2133.439,22866.499,1128,64.68,795.16,5,0,0,0,2809.316,28886.871,6404
2018,4,40228,Rappahannock Electric Coop,VA,Cooperative,Final,21263,163333,149881,2942,24662,11772,7257,80525,554,0,0,0,31462,268520,162207
2018,4,57313,SolarCity Corporation,VA,Behind the Meter,Final,1.889,32.323,66,0,0,0,0,0,0,0,0,0,1.889,32.323,66
2018,4,88888,Total EPM,VA,,Final,369365.103,3132202.995,3424379,305625.415,3696287.977,430436,92319.236,1356268.837,3701,1419.106,16775,1,768728.86,8201534.809,3858517
2018,4,0,Adjustment 2018,VT,,Final,2986.943,17451.351,39371,1849.313,11907.681,5804,814.495,5937.886,113,0,0,0,5650.751,35296.918,45288
2018,4,2548,City of Burlington Electric - (VT),VT,Municipal,Final,936,5983,16996,1902,13849,3865,342,5270,9,0,0,0,3180,25102,20870
2018,4,7601,Green Mountain Power Corp,VT,Investor Owned,Final,20805,115462,221225,18002,118591,42659,9307,90840,67,0,0,0,48114,324893,263951
2018,4,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,Final,3700.257,19310.435,34488,1727.215,11083.118,4594,956.574,8630.803,15,0,0,0,6384.046,39024.356,39097
2018,4,57313,SolarCity Corporation,VT,Behind the Meter,Final,136.679,822.149,1496,0,0,0,0,0,0,0,0,0,136.679,822.149,1496
2018,4,59580,"SunPower Capital, LLC",VT,Behind the Meter,Final,23.901,216.738,295,0,0,0,0,0,0,0,0,0,23.901,216.738,295
2018,4,59647,Sunrun Inc.,VT,Behind the Meter,Final,2.053,9.417,20,0,0,0,0,0,0,0,0,0,2.053,9.417,20
2018,4,59738,"SunPower Capital Services, LLC",VT,Behind the Meter,Final,9.564,58.592,94,0,0,0,0,0,0,0,0,0,9.564,58.592,94
2018,4,60025,Greenbacker Renewable Energy Corporation,VT,Behind the Meter,Final,0,0,0,72.908,414.505,6,0,0,0,0,0,0,72.908,414.505,6
2018,4,88888,Total EPM,VT,,Final,28600.397,159313.682,313985,23553.436,155845.304,56928,11420.069,110678.689,204,0,0,0,63573.902,425837.675,371117
2018,4,0,Adjustment 2018,WA,,Final,60528.523,747938.064,608103,32700.172,507100.368,82972,30366.64,655046.884,14590,-3.852,-41.453,0,123591.483,1910043.863,705665
2018,4,1738,Bonneville Power Administration,WA,Federal,Final,0,0,0,2830.875,60453.993,7,3540.863,350472.386,3,0,0,0,6371.738,410926.379,10
2018,4,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,16758,178851,187070,7919,107973,17960,3297,62564,31,0,0,0,27974,349388,205061
2018,4,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,Final,5734,67347,44375,2674,30525,5825,16773,308935,312,0,0,0,25181,406807,50512
2018,4,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,17.346,198.514,74,3.51,46.662,1,0.02,0.015,1,0,0,0,20.876,245.191,76
2018,4,14354,PacifiCorp,WA,Investor Owned,Final,8785.83,98627.785,109469,9767.897,109798.037,16390,4581.974,63028.271,5526,0,0,0,23135.701,271454.093,131385
2018,4,15500,Puget Sound Energy Inc,WA,Investor Owned,Final,96080.308,839492.64,1007516,70384.329,714855.34,135454,8683.589,98343.42,3365,52.935,548.4,1,175201.161,1653239.8,1146336
2018,4,16868,City of Seattle - (WA),WA,Municipal,Final,28532.615,251649.288,408227,36804.499,404654.813,50505,6865.108,85809.975,202,6.21,65.695,4,72208.432,742179.771,458938
2018,4,17470,PUD 1 of Snohomish County,WA,Political Subdivision,Final,32666,321803,317555,18092,204600,31861,3183,45992,81,0,0,0,53941,572395,349497
2018,4,18429,City of Tacoma - (WA),WA,Municipal,Final,15903.591,177925.374,153152,2296.228,25812.349,15168,11833.233,199275.562,2491,3.667,40.234,1,30036.719,403053.519,170812
2018,4,20169,Avista Corp,WA,Investor Owned,Final,18428.807,181958.97,225483,18108.439,173964.76,25309,4994.703,77845.821,883,0,0,0,41531.949,433769.551,251675
2018,4,57313,SolarCity Corporation,WA,Behind the Meter,Final,6.318,55.587,99,0,0,0,0,0,0,0,0,0,6.318,55.587,99
2018,4,88888,Total EPM,WA,,Final,283441.338,2865847.222,3061123,201580.949,2339784.322,381452,94119.13,1947313.334,27485,58.96,612.876,6,579200.377,7153557.754,3470066
2018,4,0,Adjustment 2018,WI,,Final,48417.052,381236.785,493177,24013.355,246257.635,56668,25362.63,332634.165,3418,-0.002,0,0,97793.035,960128.585,553263
2018,4,4247,Consolidated Water Power Co,WI,Investor Owned,Final,4.738,54.466,85,6.1,78.762,16,4358.717,89971.322,5,0,0,0,4369.555,90104.55,106
2018,4,4715,Dahlberg Light & Power Co,WI,Investor Owned,Final,734.972,5767.311,10435,197.812,1563.911,1196,132.655,1374.84,39,0,0,0,1065.439,8706.062,11670
2018,4,5574,East Central Energy,WI,Cooperative,Final,566.106,4258.494,4880,61.74,519.73,303,0,0,0,0,0,0,627.846,4778.224,5183
2018,4,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,10037,57139,136120,19529,169732,20959,1096,14792,37,0,0,0,30662,241663,157116
2018,4,13697,North Central Power Co Inc,WI,Investor Owned,Final,258.191,1849.635,4636,68.997,518.44,450,23.038,254.21,5,0,0,0,350.226,2622.285,5091
2018,4,13780,Northern States Power Co,WI,Investor Owned,Final,19190.498,138203.987,210413,22903.126,221925.443,39630,10175.217,141052.89,122,0,0,0,52268.841,501182.32,250165
2018,4,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,Final,905.628,6699.606,9951,487.353,4178.767,1649,291.476,3335.373,25,0,0,0,1684.457,14213.746,11625
2018,4,15086,Pioneer Power and Light Co,WI,Investor Owned,Final,139,923,1941,36,154,256,33,132,28,0,0,0,208,1209,2225
2018,4,18336,Superior Water and Light Co,WI,Investor Owned,Final,846.184,6759.638,12625,974.77,10164.129,2073,3586.546,52952.628,117,0,0,0,5407.5,69876.395,14815
2018,4,20847,Wisconsin Electric Power Co,WI,Investor Owned,Final,86730.335,566248.887,1011360,79371.62,702346.782,117246,44029.457,563508.026,656,2.571,17.92,1,210133.983,1832121.615,1129263
2018,4,20856,Wisconsin Power & Light Co,WI,Investor Owned,Final,35681,250949,411573,19737,175279,59785,31190,403825,1126,0,0,0,86608,830053,472484
