UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2014,3,11251,Loup River Public Power Dist,NE,Political Subdivision,Final,2311,27476,14927,1543,17925,4019,3333,51673,54,0,0,0,7187,97074,19000
2014,3,12539,Midwest Electric Member Corp,NE,Cooperative,Final,361.559,3322.952,3180,337.562,3427.398,1159,0,0,2038,0,0,0,699.121,6750.35,6377
2014,3,13337,Nebraska Public Power District,NE,Political Subdivision,Final,9031.723,83803.09,69532,8227.445,92234.596,18097,5991.251,100622.697,833,0,0,0,23250.419,276660.383,88462
2014,3,13664,Norris Public Power District,NE,Political Subdivision,Final,2117,25808,12886,551,5249,3810,2183,36137,1817,0,0,0,4851,67194,18513
2014,3,14127,Omaha Public Power District,NE,Political Subdivision,Final,28487,298559,314645,24155,286452,44638,16330,270476,177,0,0,0,68972,855487,359460
2014,3,17642,Southern Public Power District,NE,Political Subdivision,Final,2774.251,30858.245,14889,323.958,3218.886,2365,12472.014,45864.65,9422,0,0,0,15570.223,79941.781,26676
2014,3,27000,WAPA-- Western Area Power Administration,NE,Federal,Final,0,0,0,462.174,13785.033,16,0,0,0,0,0,0,462.174,13785.033,16
2014,3,40606,City of Grand Island - (NE),NE,Municipal,Final,1567.082,17917.057,20645,1218.594,13578.386,4366,1725.464,23146.313,98,0,0,0,4511.14,54641.756,25109
2014,3,88888,Total EPM,NE,,Final,87258.845,925267.801,814149,64696.526,763265.923,150090,66676.855,810251.884,56839,0,0,0,218632.226,2498785.608,1021078
2014,3,0,Adjustment 2014,NH,,Final,13013.723,81899.934,112749,26665.742,193640.684,29591,13327.693,120779.705,1229,0,0,0,53007.158,396320.323,143569
2014,3,13441,New Hampshire Elec Coop Inc,NH,Cooperative,Final,8042,44746,68986,2506,14789,9567,597,3162,7,0,0,0,11145,62697,78560
2014,3,15472,Public Service Co of NH,NH,Investor Owned,Final,37289.807,207954.6,330262,18449.614,107317.971,50571,4106.706,18657.115,1891,0,0,0,59846.127,333929.686,382724
2014,3,24590,Unitil Energy Systems,NH,Investor Owned,Final,6849.027,40468.797,59672,3224.354,19342.846,9978,1544.778,6469.039,61,0,0,0,11618.159,66280.682,69711
2014,3,26510,Liberty Utilities (Granite State Electri,NH,Investor Owned,Final,4361.272,26481.27,34158,3478.522,21010.245,5615,452.833,2583.698,166,0,0,0,8292.627,50075.213,39939
2014,3,88888,Total EPM,NH,,Final,69555.829,401550.601,605827,54324.232,356100.746,105322,20029.01,151651.557,3354,0,0,0,143909.071,909302.904,714503
2014,3,0,Adjustment 2014,NJ,,Final,86766.189,475109.657,611103,325100.618,2333938.916,159173,71349.273,539440.037,4586,3030.074,29239.034,6,486246.154,3377727.644,774868
2014,3,963,Atlantic City Electric Co,NJ,Investor Owned,Final,41293.785,291292.424,397162,9783.131,78553.486,42943,1855.153,22423.633,518,0,0,0,52932.069,392269.543,440623
2014,3,9726,Jersey Central Power & Lt Co,NJ,Investor Owned,Final,74514.262,569383.264,765369,27256.705,197080.737,78610,3485.945,22434.292,1103,0,0,0,105256.912,788898.293,845082
2014,3,15477,Public Service Elec & Gas Co,NJ,Investor Owned,Final,152179,896426,1634988,81713,623956,218649,5507,59104,6092,0,0,0,239399,1579486,1859729
2014,3,16213,Rockland Electric Co,NJ,Investor Owned,Final,7997.839,51503.924,55892,4194.841,27274.25,7451,68.053,395.087,10,0,0,0,12260.733,79173.261,63353
2014,3,88888,Total EPM,NJ,,Final,362751.075,2283715.269,3464514,448048.295,3260803.389,506826,82265.424,643797.049,12309,3030.074,29239.034,6,896094.868,6217554.741,3983655
2014,3,0,Adjustment 2014,NM,,Final,9906.23,74523.333,177506,12064.147,113433.56,29986,9758.754,136298.996,2730,0,0,0,31729.131,324255.889,210222
2014,3,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,Final,458.751,4942.664,5337,722.199,6267.446,5356,4329.236,51736.551,4212,0,0,0,5510.186,62946.661,14905
2014,3,5701,El Paso Electric Co,NM,Investor Owned,Final,4627,38095,82956,6659,64068,11132,438,5742,7,0,0,0,11724,107905,94095
2014,3,6204,City of Farmington - (NM),NM,Municipal,Final,1939.354,21136.427,34538,2948.432,32559.39,9914,1714.678,30265.49,7,0,0,0,6602.464,83961.307,44459
2014,3,11204,Los Alamos County,NM,Municipal,Final,528.464,4792.545,8063,523.265,5044.877,902,2344.185,28880.12,1,0,0,0,3395.914,38717.542,8966
2014,3,13314,Navajo Tribal Utility Authority,NM,State,Final,423,3879,8000,625,5144,817,37,90,148,0,0,0,1085,9113,8965
2014,3,15473,Public Service Co of NM,NM,Investor Owned,Final,28936,236474,453824,32076,309556,56466,9105,145615,252,0,0,0,70117,691645,510542
2014,3,17718,Southwestern Public Service Co,NM,Investor Owned,Final,7041.477,83341,93687,10437.857,128787,23993,11014.187,186586,62,0,0,0,28493.521,398714,117742
2014,3,22690,Roosevelt County Elec Coop Inc,NM,Cooperative,Final,391,3857,3692,141,1071,966,806,7816,1521,0,0,0,1338,12744,6179
2014,3,27000,WAPA-- Western Area Power Administration,NM,Federal,Final,0,0,0,247.267,9120.85,5,0,0,0,0,0,0,247.267,9120.85,5
2014,3,88888,Total EPM,NM,,Final,54251.276,471040.969,867603,66444.167,675052.123,139537,39547.04,593030.157,8940,0,0,0,160242.483,1739123.249,1016080
2014,3,0,Adjustment 2014,NV,,Final,1568.073,15147.71,20002,7727.546,92571.411,3459,4592.819,102600.073,1137,0,0,0,13888.438,210319.194,24598
2014,3,2008,City of Boulder City - (NV),NV,Municipal,Final,432.267,5240.419,6822,342.683,3372.629,974,0,0,0,0,0,0,774.95,8613.048,7796
2014,3,4356,Colorado River Comm of Nevada,NV,State,Final,0,0,0,240,16081,2,2472,66007,5,0,0,0,2712,82088,7
2014,3,13073,"Mt Wheeler Power, Inc",NV,Cooperative,Final,539.503,8147.967,5001,258.691,3285.962,1612,1828.629,30702.08,373,0,0,0,2626.823,42136.009,6986
2014,3,13407,Nevada Power Co,NV,Investor Owned,Final,61456,433963,762163,35251,336201,104196,41452,580124,1587,52,599,1,138211,1350887,867947
2014,3,17166,Sierra Pacific Power Co,NV,Investor Owned,Final,21753,175932,283064,21819,226350,46023,12575,218371,98,0,0,0,56147,620653,329185
2014,3,18260,Surprise Valley Electrification,NV,Cooperative,Final,0.39,5.151,4,0.763,5.473,6,0,0,0,0,0,0,1.153,10.624,10
2014,3,19840,"Valley Electric Assn, Inc",NV,Cooperative,Final,2041.2,15935,18368,1449.54,15759,2268,100.84,1114,188,0,0,0,3591.58,32808,20824
2014,3,20332,Wells Rural Electric Co,NV,Cooperative,Final,435,4531,4309,346,4127,912,2461,58554,131,0,0,0,3242,67212,5352
2014,3,22814,Raft Rural Elec Coop Inc,NV,Cooperative,Final,137.859,1526.916,1470,175.403,2776.371,266,2.005,5.043,47,0,0,0,315.267,4308.33,1783
2014,3,27000,WAPA-- Western Area Power Administration,NV,Federal,Final,0,0,0,15.284,1509.231,2,0,0,0,0,0,0,15.284,1509.231,2
2014,3,88888,Total EPM,NV,,Final,88363.292,660429.163,1101203,67625.91,702039.077,159720,65484.293,1057477.196,3566,52,599,1,221525.495,2420544.436,1264490
2014,3,0,Adjustment 2014,NY,,Final,210273.731,1050378.753,1587501,609944.977,4132145.984,347762,76330.993,1249872.6,5203,28268.687,209331.538,2,924818.388,6641728.875,1940468
2014,3,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,Final,39232,173277,216883,13331,71420,32841,1314,7307,769,0,0,0,53877,252004,250493
2014,3,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,Final,237876,752973,2114920,193867,799651,341398,1887,8170,90,38,173,2,433668,1560967,2456410
2014,3,6369,Fishers Island Utility Co Inc,NY,Investor Owned,Final,99.966,228.6,647,38.848,122.932,105,0,0,0,0,0,0,138.814,351.532,752
2014,3,9645,Jamestown Board of Public Util,NY,Municipal,Final,1504.717,22810.829,16498,1204.506,15802.903,2632,533.307,8743.329,129,0,0,0,3242.53,47357.061,19259
2014,3,11171,Long Island Power Authority,NY,State,Final,166852.63,726478.664,993701,140714.352,705880.651,116485,0,0,0,5075.462,29969.884,1,312642.444,1462329.199,1110187
2014,3,13511,New York State Elec & Gas Corp,NY,Investor Owned,Final,62542.871,488295.14,579072,20797.567,119058.522,68281,1874.921,14517.351,742,485.645,3963.143,1,85701.004,625834.156,648096
2014,3,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,Final,138438.872,837894.684,1164700,51929.509,285550.696,94677,10810.447,80289.284,609,0,0,0,201178.828,1203734.664,1259986
2014,3,14154,Orange & Rockland Utils Inc,NY,Investor Owned,Final,17738.771,72087.122,116445,8978.862,44555.953,16818,686.127,4245.562,46,0,0,0,27403.76,120888.637,133309
2014,3,14711,Pennsylvania Electric Co,NY,Investor Owned,Final,397.625,3319.73,2942,185.572,1717.319,414,38.881,267.309,3,0,0,0,622.078,5304.358,3359
2014,3,16183,Rochester Gas & Electric Corp,NY,Investor Owned,Final,23801,173302,250245,8368,55095,21127,851,5829,300,0,0,0,33020,234226,271672
2014,3,88888,Total EPM,NY,,Final,898758.183,4301045.522,7043554,1049360.193,6231000.96,1042540,94326.676,1379241.435,7891,33867.794,243437.565,6,2076312.846,12154725.482,8093991
2014,3,0,Adjustment 2014,OH,,Final,322448.078,2847910.694,2955675,308467.27,3282282.177,417086,249459.299,3588793.01,12406,311.736,4664.676,1,880686.383,9723650.557,3385168
2014,3,3542,Duke Energy Ohio Inc,OH,Investor Owned,Final,31329.652,299513.561,301029,9566.768,86034.907,34204,1879.256,14112.227,628,0,0,0,42775.676,399660.695,335861
2014,3,3755,Cleveland Electric Illum Co,OH,Investor Owned,Final,11674.974,107893.225,137890,7745.609,65810.028,16586,4630.154,79029.799,150,0,0,0,24050.737,252733.052,154626
2014,3,4922,Dayton Power & Light Co,OH,Investor Owned,Final,33854,265416,262293,9638,94245,23937,720,6561,504,36,371,1,44248,366593,286735
2014,3,13998,Ohio Edison Co,OH,Investor Owned,Final,27176.499,261817.302,242871,7258.941,70091.95,24233,8665.309,149571.462,298,0,0,0,43100.749,481480.714,267402
2014,3,14006,Ohio Power Co,OH,Investor Owned,Final,129558.773,982721.319,916442,28773.185,217393.765,94497,15163.846,251359.455,5195,0,0,0,173495.804,1451474.539,1016134
2014,3,14015,Ohio Valley Electric Corp,OH,Investor Owned,Final,0,0,0,0,0,0,1235,19203,1,0,0,0,1235,19203,1
2014,3,18997,The Toledo Edison Co,OH,Investor Owned,Final,7979.968,70009.838,73788,2590.345,22492.399,7588,6506.33,118893.995,76,0,0,0,17076.643,211396.232,81452
2014,3,88888,Total EPM,OH,,Final,564021.944,4835281.939,4889988,374040.118,3838350.226,618131,288259.194,4227523.948,19258,347.736,5035.676,2,1226668.992,12906191.789,5527379
2014,3,0,Adjustment 2014,OK,,Final,54442.855,498368.371,479688,30544.094,300740.575,93809,27218.927,395400.953,2027,0,0,0,112205.876,1194509.899,575524
2014,3,817,Arkansas Valley Elec Coop Corp,OK,Cooperative,Final,470,5060,3987,165,1988,487,0,0,0,0,0,0,635,7048,4474
2014,3,5860,Empire District Electric Co,OK,Investor Owned,Final,508.548,5176.883,3818,446.946,4652.763,881,302.82,3834.197,12,0,0,0,1258.314,13663.843,4711
2014,3,7490,Grand River Dam Authority,OK,State,Final,0,0,0,36.603,422.54,46,5723.845,105959.143,32,0,0,0,5760.448,106381.683,78
2014,3,13734,Northeast Oklahoma Electric Co,OK,Cooperative,Final,5010,47697,34669,1033,9590,3650,190,2610,13,0,0,0,6233,59897,38332
2014,3,14062,Oklahoma Electric Coop Inc,OK,Cooperative,Final,7427,64188,47214,2328,19119,4238,895,8611,51,0,0,0,10650,91918,51503
2014,3,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,Final,65978,672610,637850,53972,744831,97064,27468,500280,8941,0,0,0,147418,1917721,743855
2014,3,15474,Public Service Co of Oklahoma,OK,Investor Owned,Final,38858,476056,465282,31291,482668,69783,18424,397957,6437,0,0,0,88573,1356681,541502
2014,3,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,Final,3478,40658,30696,481,4567,4249,586.929,6843.492,671,0,0,0,4545.929,52068.492,35616
2014,3,88888,Total EPM,OK,,Final,176172.403,1809814.254,1703204,120297.643,1568578.878,274207,80809.521,1421495.785,18184,0,0,0,377279.567,4799888.917,1995595
2014,3,0,Adjustment 2014,OR,,Final,33594.897,433807.938,329694,17542.453,242422.505,44554,22779.602,402459.675,7808,0.001,-0.064,0,73916.953,1078690.054,382056
2014,3,1738,Bonneville Power Administration,OR,Federal,Final,0,0,0,20.931,485.08,1,0,0,0,0,0,0,20.931,485.08,1
2014,3,6022,City of Eugene - (OR),OR,Municipal,Final,10604.187,98585.096,79927,6671.456,75108.728,9398,2317.461,43299.431,4,0,0,0,19593.104,216993.255,89329
2014,3,9191,Idaho Power Co,OR,Investor Owned,Final,1438.099,14297.519,13358,988.203,12148.84,3375,1099.684,18918.42,1778,0,0,0,3525.986,45364.779,18511
2014,3,14354,PacifiCorp,OR,Investor Owned,Final,47886.15,435767.178,481260,39703.72,428416.336,71962,13455.08,183372.348,9429,123.26,1333,1,101168.21,1048888.862,562652
2014,3,15248,Portland General Electric Co,OR,Investor Owned,Final,69800.578,615473.535,734265,49953.222,539171.102,101836,15672.484,249798.439,1848,54.619,599.403,3,135480.903,1405042.479,837952
2014,3,18260,Surprise Valley Electrification,OR,Cooperative,Final,98.256,1341.043,1151,24.881,322.234,382,14.735,173.499,356,0,0,0,137.872,1836.776,1889
2014,3,28541,Clatskanie Peoples Util Dist,OR,Political Subdivision,Final,357.012,7370.858,4021,133.338,2622.298,586,3409.735,68772.011,4,0,0,0,3900.085,78765.167,4611
2014,3,40437,Emerald People's Utility Dist,OR,Political Subdivision,Final,2187.894,24605.354,18287,654.241,7709.939,1839,421.244,16575.325,555,0,0,0,3263.379,48890.618,20681
2014,3,88888,Total EPM,OR,,Final,165967.073,1631248.521,1661963,115692.445,1308407.062,233933,59170.025,983369.148,21782,177.88,1932.339,4,341007.423,3924957.07,1917682
2014,3,0,Adjustment 2014,PA,,Final,326095.911,2335626.253,2139724,284041.234,2868054.401,333026,307815.317,3833148.69,14618,4766.713,70325.281,5,922719.175,9107154.625,2487373
2014,3,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,1222,9939,5734,370,2865,1108,476,4068,40,0,0,0,2068,16872,6882
2014,3,5487,Duquesne Light Co,PA,Investor Owned,Final,23354,184425,299270,9904,101504,34054,1305,12064,377,0,0,0,34563,297993,333701
2014,3,12390,Metropolitan Edison Co,PA,Investor Owned,Final,41182.844,346172.022,319243,8390.548,83897.687,36513,996.14,7170.343,79,0,0,0,50569.532,437240.052,355835
2014,3,14711,Pennsylvania Electric Co,PA,Investor Owned,Final,33338.286,262488.092,319583,9221.624,92174.315,46330,1838.918,13680,110,0,0,0,44398.828,368342.407,366023
2014,3,14715,PPL Electric Utilities Corp,PA,Investor Owned,Final,99930,756945,662727,18706,142036,84267,1224,9870,1420,0,0,0,119860,908851,748414
2014,3,14716,Pennsylvania Power Co,PA,Investor Owned,Final,10309.619,108409.615,89843,2842.623,38731.452,11866,202.069,1987.529,25,0,0,0,13354.311,149128.596,101734
2014,3,14940,PECO Energy Co,PA,Investor Owned,Final,109166.69,769575.186,965694,23782.867,190094.615,79626,6164.267,50826.087,320,0,0,0,139113.824,1010495.888,1045640
2014,3,15045,Pike County Light & Power Co,PA,Investor Owned,Final,245.254,1401.809,1539,291.907,1775.979,507,0,0,0,0,0,0,537.161,3177.788,2046
2014,3,19390,"UGI Utilities, Inc",PA,Investor Owned,Final,7253.919,58968.105,54494,2155.129,16257.756,6839,238.304,1989.84,94,0,0,0,9647.352,77215.701,61427
2014,3,20334,Wellsborough Electric Co,PA,Investor Owned,Final,557.368,4160.123,5074,379.483,2851.049,1163,353.878,3461.96,14,0,0,0,1290.729,10473.132,6251
2014,3,20387,West Penn Power Company,PA,Investor Owned,Final,36630.921,477677.238,428223,11314.178,139581.062,54600,9340.944,94297.264,7288,0,0,0,57286.043,711555.564,490111
2014,3,88888,Total EPM,PA,,Final,689286.812,5315787.443,5291148,371399.593,3679823.316,689899,329954.837,4032563.713,24385,4766.713,70325.281,5,1395407.955,13098499.753,6005437
2014,3,0,Adjustment 2014,RI,,Final,2116.129,13228.769,16370,22228.979,150235.505,8378,7249.88,54377.101,361,309.162,2331.119,1,31904.15,220172.494,25110
2014,3,1857,Block Island Power Co,RI,Investor Owned,Final,128,274,1414,166,338,457,0,0,0,0,0,0,294,612,1871
2014,3,13214,The Narragansett Electric Co,RI,Investor Owned,Final,44905.64,265859.382,417935,26641.835,160704.921,49072,3478.582,22524.202,1458,0,0,0,75026.057,449088.505,468465
2014,3,14537,Pascoag Utility District,RI,Municipal,Final,378,2530,4029,58,353,523,234,1639,62,0,0,0,670,4522,4614
2014,3,88888,Total EPM,RI,,Final,47527.769,281892.151,439748,49094.814,311631.426,58430,10962.462,78540.303,1881,309.162,2331.119,1,107894.207,674394.999,500060
2014,3,0,Adjustment 2014,SC,,Final,94994.633,735403.859,678617,29435.005,247687.182,82457,22777.61,297448.716,1218,0,0,0,147207.248,1280539.757,762292
2014,3,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,12254,102708,77385,2193,18075,9003,3476,46926,163,0,0,0,17923,167709,86551
2014,3,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,19601.159,201290.711,135372,12565.301,140895.34,31170,12020.836,217815.564,678,0,0,0,44187.296,560001.615,167220
2014,3,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Final,54439.085,524410.981,463173,37538.682,457671.395,89348,38524.826,728144.37,1644,0,0,0,130502.593,1710226.746,554165
2014,3,11118,Lockhart Power Co,SC,Investor Owned,Final,729.178,6198.357,4959,201.291,1700.572,1251,598.231,9532.7,9,0,0,0,1528.7,17431.629,6219
2014,3,14398,Palmetto Electric Coop Inc,SC,Cooperative,Final,8683.343,70187.374,58145,3896.428,32052.954,10103,641.438,7122.645,26,0,0,0,13221.209,109362.973,68274
2014,3,17539,South Carolina Electric&Gas Company,SC,Investor Owned,Final,89519,609873,585648,71769,633769,95558,40042,512145,748,0,0,0,201330,1755787,681954
2014,3,17543,South Carolina Public Service Authority,SC,State,Final,15822.176,139908.268,140875,14924.836,148839.829,28683,35250.365,644942.695,28,0,0,0,65997.377,933690.792,169586
2014,3,88888,Total EPM,SC,,Final,296042.574,2389980.55,2144174,172523.543,1680691.272,347573,153331.306,2464077.69,4514,0,0,0,621897.423,6534749.512,2496261
2014,3,0,Adjustment 2014,SD,,Final,12561.033,125835.482,83615,5966.216,62700.968,11960,3511.282,48255.957,2057,0,0,0,22038.531,236792.407,97632
2014,3,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1253.862,11799.929,8221,269.406,2463.118,1211,0,0,0,0,0,0,1523.268,14263.047,9432
2014,3,2285,City of Brookings - (SD),SD,Municipal,Final,735,9932,8828,311,3700,1357,869,13652,154,0,0,0,1915,27284,10339
2014,3,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,1240.161,12091.641,6475,220.493,2248.962,608,1199.73,16802.222,160,0,0,0,2660.384,31142.825,7243
2014,3,11475,City of Madison - (SD),SD,Municipal,Final,445,4463,2752,181,1967,437,288,3294,55,0,0,0,914,9724,3244
2014,3,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Final,705,7766,6567,536,6398,1943,38,557,5,0,0,0,1279,14721,8515
2014,3,12341,MidAmerican Energy Co,SD,Investor Owned,Final,349.302,5759.192,3728,249.26,3952.187,851,370.288,9072.775,21,0,0,0,968.85,18784.154,4600
2014,3,13337,Nebraska Public Power District,SD,Political Subdivision,Final,164.841,1949.64,1075,125.011,1787.199,227,0,0,0,0,0,0,289.852,3736.839,1302
2014,3,13750,"Northern Electric Coop, Inc",SD,Cooperative,Final,1310.744,16064.591,5253,354.736,4188.654,698,632.551,8928.633,202,0,0,0,2298.031,29181.878,6153
2014,3,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Final,6760.093,57546.488,76128,7815.063,83578.737,11383,2073.25,26365.409,19,0,0,0,16648.406,167490.634,87530
2014,3,13809,NorthWestern Energy - (SD),SD,Investor Owned,Final,4914,61623,49576,4990,63914,12528,1148,18373,57,0,0,0,11052,143910,62161
2014,3,14232,Otter Tail Power Co,SD,Investor Owned,Final,1179.026,13828.34,8648,1795.804,25444.783,2755,0,0,0,0,0,0,2974.83,39273.123,11403
2014,3,15040,City of Pierre - (SD),SD,Municipal,Final,623.052,7177.183,6100,225.703,2334.089,1010,456.084,6560.611,184,0,0,0,1304.839,16071.883,7294
2014,3,16286,Rosebud Electric Coop Inc,SD,Cooperative,Final,641,7012,4646,172,2029,727,0.6,4,2,0,0,0,813.6,9045,5375
2014,3,17267,Sioux Valley SW Elec Coop,SD,Cooperative,Final,3024.7,30878.157,17127,443.599,3583.103,1865,1907.787,21808.411,418,0,0,0,5376.086,56269.671,19410
2014,3,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,Final,2070.867,22051.909,13723,828.232,9368.844,1755,1599.825,22576.621,240,0,0,0,4498.924,53997.374,15718
2014,3,19545,Black Hills Power Inc,SD,Investor Owned,Final,5765.585,52244.434,54380,6561.741,61083.115,13893,1323.639,19570.366,35,0,0,0,13650.965,132897.915,68308
2014,3,19896,City of Volga - (SD),SD,Municipal,Final,103,930,858,20,193,121,243,3268,26,0,0,0,366,4391,1005
2014,3,20187,Watertown Municipal Utilities,SD,Municipal,Final,881,11426,11188,759,11134,2320,605,11372,81,0,0,0,2245,33932,13589
2014,3,20401,West River Electric Assn Inc,SD,Cooperative,Final,1766.181,16428.522,14317,716.955,6748.097,1736,192.697,2169.362,13,0,0,0,2675.833,25345.981,16066
2014,3,27000,WAPA-- Western Area Power Administration,SD,Federal,Final,0,0,0,907.672,26657.459,18,0.123,7.621,1,0,0,0,907.795,26665.08,19
2014,3,88888,Total EPM,SD,,Final,46493.447,476807.508,383205,33448.891,385474.315,69403,16458.856,232637.988,3730,0,0,0,96401.194,1094919.811,456338
2014,3,0,Adjustment 2014,TN,,Final,116183.793,1089631.333,859179,85908.386,765853.304,190329,37952.556,551808.286,445,-0.552,4.775,0,240044.183,2407297.698,1049953
2014,3,727,Appalachian Electric Coop,TN,Cooperative,Final,6228,54981,38956,2138,18285,6213,432,6261,5,0,0,0,8798,79527,45174
2014,3,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0.038,0.386,1,0.288,2.878,3,0.137,1.056,3,0,0,0,0.463,4.32,7
2014,3,2247,City of Bristol - (TN),TN,Municipal,Final,4686,48733,28518,2628,24130,4504,907,10932,10,0,0,0,8221,83795,33032
2014,3,3408,City of Chattanooga - (TN),TN,Municipal,Final,19308,181340,140061,18213,171652,23177,5505,79748,46,0,0,0,43026,432740,163284
2014,3,3704,City of Clarksville - (TN),TN,Municipal,Final,9311,84749,57163,4488,40309,7962,455,5804,5,0,0,0,14254,130862,65130
2014,3,3758,City of Cleveland - (TN),TN,Municipal,Final,3226,31924,25852,3065,29233,4574,1534,22034,19,0,0,0,7825,83191,30445
2014,3,3812,City of Clinton - (TN),TN,Municipal,Final,3431,31259,25150,1765,15344,4386,1131,17764,10,0,0,0,6327,64367,29546
2014,3,4624,Cumberland Elec Member Corp,TN,Cooperative,Final,14555,132583,81014,4532,37937,10263,3163,46951,25,0,0,0,22250,217471,91302
2014,3,5399,Duck River Elec Member Corp,TN,Cooperative,Final,11273,104114,60972,4163,34697,10744,1632,27051,9,0,0,0,17068,165862,71725
2014,3,7174,Gibson Electric Members Corp,TN,Cooperative,Final,4480,44167,29402,1445,12965,5477,814,12495,7,0,0,0,6739,69627,34886
2014,3,7625,City of Greeneville - (TN),TN,Municipal,Final,4617,46179,30740,2667,24735,7172,1955,28750,16,0,0,0,9239,99664,37928
2014,3,9777,Johnson City - (TN),TN,Municipal,Final,10513,102477,65679,6308,58703,10648,1042,12460,17,0,0,0,17863,173640,76344
2014,3,10171,Kentucky Utilities Co,TN,Investor Owned,Final,0.758,10,4,0,0,0,0,0,0,0,0,0,0.758,10,4
2014,3,10331,Kingsport Power Co,TN,Investor Owned,Final,5644.138,63929.995,41270,3323.078,36919.546,5878,4536.445,80396.935,164,0,0,0,13503.661,181246.476,47312
2014,3,10421,Knoxville Utilities Board,TN,Municipal,Final,20392,211501,173830,17760,178760,24717,3453,54767,27,0,0,0,41605,445028,198574
2014,3,10906,City of Lenoir - (TN),TN,Municipal,Final,6080,59459,49851,5446,52165,11214,359,4220,8,0,0,0,11885,115844,61073
2014,3,12293,City of Memphis - (TN),TN,Municipal,Final,37010.638,363451.437,366067,35873.754,338718.976,43485,21929.728,295918.002,311,12.724,145.2,1,94826.844,998233.615,409864
2014,3,12470,Middle Tennessee E M C,TN,Cooperative,Final,28736,282836,172745,16336,153138,25569,2734,42933,20,0,0,0,47806,478907,198334
2014,3,13216,Nashville Electric Service,TN,Municipal,Final,46654,410928,329382,49349,455370,41355,5728,82828,58,0,0,0,101731,949126,370795
2014,3,17564,South Kentucky Rural E C C,TN,Cooperative,Final,15.333,141.481,153,6.151,51.535,30,5.485,45.094,3,0,0,0,26.969,238.11,186
2014,3,17694,Southwest Tennessee E M C,TN,Cooperative,Final,6276,54584,41754,2014,15467,7529,158,2506,1,0,0,0,8448,72557,49284
2014,3,18642,Tennessee Valley Authority,TN,Federal,Final,0,0,0,0,0,0,28611,551523,23,0,0,0,28611,551523,23
2014,3,19574,Upper Cumberland E M C,TN,Cooperative,Final,6249,57080,40938,2804,25131,7349,521,6493,8,0,0,0,9574,88704,48295
2014,3,19898,Volunteer Electric Coop,TN,Cooperative,Final,13324,121727,94149,5687,50025,18461,1292,18806,13,0,0,0,20303,190558,112623
2014,3,88888,Total EPM,TN,,Final,378193.698,3577785.632,2752830,275919.657,2539592.239,471039,125850.351,1962495.373,1253,12.172,149.975,1,779975.878,8080023.219,3225123
2014,3,0,Adjustment 2014,TX,,Final,995707.701,8286078.068,8435917,694646.889,8360199.712,1160024,445872.891,7256363.844,83781,659.208,12779.858,3,2136886.689,23915421.482,9679725
2014,3,5701,El Paso Electric Co,TX,Investor Owned,Final,12234,106625,268011,17133,201743,33357,4502,75366,42,0,0,0,33869,383734,301410
2014,3,16604,City of San Antonio - (TX),TX,Municipal,Final,61228.592,588111.314,675167,68009.479,752965.112,82518,5170.411,68424.416,63,0,0,0,134408.482,1409500.842,757748
2014,3,17008,Sharyland Utilities LP,TX,Investor Owned,Final,4572.262,33776.931,28096,6650.117,50649.397,18616,9003.393,79049.759,2998,0,0,0,20225.772,163476.087,49710
2014,3,17698,Southwestern Electric Power Co,TX,Investor Owned,Final,15557,180281,147923,13118,183349,30369,17379,262853,4372,0,0,0,46054,626483,182664
2014,3,17718,Southwestern Public Service Co,TX,Investor Owned,Final,17963.72,189772,208242,21790.34,289916,58078,30512.78,658178,152,0,0,0,70266.84,1137866,266472
2014,3,55937,Entergy Texas Inc.,TX,Investor Owned,Final,45542.918,426923.445,370664,30470.11,361326.028,48377,33434.135,582813.277,5133,0,0,0,109447.163,1371062.75,424174
2014,3,88888,Total EPM,TX,,Final,1152806.193,9811567.758,10134020,851817.935,10200148.249,1431339,545874.61,8983048.296,96541,659.208,12779.858,3,2551157.946,29007544.161,11661903
2014,3,0,Adjustment 2014,UT,,Final,7070.731,83904.18,141475,7547.211,94416.066,18537,1426.012,23703.437,274,0.002,0,0,16043.956,202023.683,160286
2014,3,2010,City of Bountiful,UT,Municipal,Final,1138,11613,15428,643,7058,1370,185,2768,1,0,0,0,1966,21439,16799
