UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2017,2,0,Adjustment 2017,PA,,Final,269878.031,1854680.709,2032504,238701.556,2707088.935,342360,257030.933,3744607.056,15013,5024.081,66662.01,6,770634.601,8373038.71,2389883
2017,2,3597,Citizens Electric Co - (PA),PA,Investor Owned,Final,1013.543,9407.824,5798,277.322,2419.536,1076,81.299,637.88,12,0,0,0,1372.164,12465.24,6886
2017,2,5487,Duquesne Light Co,PA,Investor Owned,Final,30762.132,192855,368295,10031.083,88684,35650,1112.831,8785,407,0,0,0,41906.046,290324,404352
2017,2,12390,Metropolitan Edison Co,PA,Investor Owned,Final,40324.076,275869.741,323178,7031.269,57579.683,35229,878.596,10152.019,74,0,0,0,48233.941,343601.443,358481
2017,2,14711,Pennsylvania Electric Co,PA,Investor Owned,Final,38279.805,236423.842,343104,9016.253,72462.142,48081,1151.119,12611.814,97,0,0,0,48447.177,321497.798,391282
2017,2,14715,PPL Electric Utilities Corp,PA,Investor Owned,Final,93550,688513,703114,15139,133655,80151,753,8168,1111,0,0,0,109442,830336,784376
2017,2,14716,Pennsylvania Power Co,PA,Investor Owned,Final,12533.435,89227.133,103096,2903.232,25175.399,11411,702.675,8093.16,22,0,0,0,16139.342,122495.692,114529
2017,2,14940,PECO Energy Co,PA,Investor Owned,Final,100292.057,715298.239,954733,18680.639,173827.092,80014,2489.759,34624.456,269,0,0,0,121462.455,923749.787,1035016
2017,2,15045,Pike County Light & Power Co,PA,Investor Owned,Final,463.125,3026.052,2069,472.683,3973.774,591,0,0,0,0,0,0,935.808,6999.826,2660
2017,2,19390,"UGI Utilities, Inc",PA,Investor Owned,Final,4819.364,43782.41,54109,1305.716,12516.473,6738,138.368,1682.075,86,0,0,0,6263.448,57980.958,60933
2017,2,20334,Wellsborough Electric Co,PA,Investor Owned,Final,519.536,4207.253,5112,312.05,2951.895,1167,130.043,2555.9,10,0,0,0,961.629,9715.048,6289
2017,2,20387,West Penn Power Company,PA,Investor Owned,Final,47879.514,401324.719,449319,10146.46,96337.699,54554,2568.644,38671.337,5810,0,0,0,60594.618,536333.755,509683
2017,2,57313,SolarCity Corporation,PA,Behind the Meter,Final,159.383,1272.173,2859,9.82,128.613,8,0,0,0,0,0,0,169.203,1400.786,2867
2017,2,59139,SunEdison LLC,PA,Behind the Meter,Final,0,0,0,37.067,397.489,25,0,0,0,0,0,0,37.067,397.489,25
2017,2,59579,Sunnova,PA,Behind the Meter,Final,0.566,2.038,4,0,0,0,0,0,0,0,0,0,0.566,2.038,4
2017,2,59580,"SunPower Capital, LLC",PA,Behind the Meter,Final,0.66,44.93,60,0,0,0,0,0,0,0,0,0,0.66,44.93,60
2017,2,59624,"Vivint Solar, Inc.",PA,Behind the Meter,Final,50.714,405.723,863,0,0,0,0,0,0,0,0,0,50.714,405.723,863
2017,2,59647,Sunrun Inc.,PA,Behind the Meter,Final,9.916,54.914,120,0,0,0,0,0,0,0,0,0,9.916,54.914,120
2017,2,59738,"SunPower Capital Services, LLC",PA,Behind the Meter,Final,1.67,4.37,11,0,0,0,0,0,0,0,0,0,1.67,4.37,11
2017,2,88888,Total EPM,PA,,Final,640537.527,4516400.07,5348348,314064.15,3377197.73,697055,267037.267,3870588.697,22911,5024.081,66662.01,6,1226663.025,11830848.507,6068320
2017,2,0,Adjustment 2017,RI,,Final,6248.029,29985.301,55076,26987.453,186605.156,15098,6304.023,44909.637,528,413.947,2413.989,1,39953.452,263914.083,70703
2017,2,1857,Block Island Power Co,RI,Investor Owned,Final,78.6,216.814,1342,124.3,365.2,562,0,0,0,0,0,0,202.9,582.014,1904
2017,2,13214,The Narragansett Electric Co,RI,Investor Owned,Final,38955.305,197800.449,381917,15309.154,78856.679,43648,1740.991,9318.311,1229,0,0,0,56005.45,285975.439,426794
2017,2,14537,Pascoag Utility District,RI,Municipal,Final,402.26,2833.96,4110,55.5,342.05,529,216.37,1620.03,57,0,0,0,674.13,4796.04,4696
2017,2,57313,SolarCity Corporation,RI,Behind the Meter,Final,0,0,0,4.729,51.516,92,0,0,0,0,0,0,4.729,51.516,92
2017,2,88888,Total EPM,RI,,Final,45684.194,230836.524,442445,42481.136,266220.601,59929,8261.384,55847.978,1814,413.947,2413.989,1,96840.661,555319.092,504189
2017,2,0,Adjustment 2017,SC,,Final,86047.894,639347.017,702641,29611.461,244555.564,96028,21603.129,278167.048,1292,0,0,0,137262.484,1162069.629,799961
2017,2,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,12409,94949,84281,3039,24638,10397,4723,68809,43,0,0,0,20171,188396,94721
2017,2,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,17237.97,142427.491,136237,12392.44,121931.181,31593,11430.154,192407.898,608,0,0,0,41060.564,456766.57,168438
2017,2,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Final,41940.584,391304.092,484004,32215.42,381192.022,92276,33216.66,726990.65,1540,0,0,0,107372.664,1499486.764,577820
2017,2,11118,Lockhart Power Co,SC,Investor Owned,Final,597.275,5223.367,4925,174.982,1328.003,1234,467.822,8566.9,10,0,0,0,1240.079,15118.27,6169
2017,2,14398,Palmetto Electric Coop Inc,SC,Cooperative,Final,8134.378,65889.392,59988,3955.903,33229.296,10476,738.738,8348.558,26,0,0,0,12829.019,107467.246,70490
2017,2,17539,South Carolina Electric&Gas Company,SC,Investor Owned,Final,72881,470250,610436,64234,536210,99084,33666,449147,781,0,0,0,170781,1455607,710301
2017,2,17543,South Carolina Public Service Authority,SC,State,Final,12438.575,109274.661,148008,12693.357,123909.626,29487,17667.135,338080.157,29,0,0,0,42799.067,571264.444,177524
2017,2,59624,"Vivint Solar, Inc.",SC,Behind the Meter,Final,77.782,535.984,726,0,0,0,0,0,0,0,0,0,77.782,535.984,726
2017,2,59647,Sunrun Inc.,SC,Behind the Meter,Final,266.484,1617.794,2074,0,0,0,0,0,0,0,0,0,266.484,1617.794,2074
2017,2,88888,Total EPM,SC,,Final,252030.942,1920818.798,2233320,158316.563,1466993.692,370575,123512.638,2070517.211,4329,0,0,0,533860.143,5458329.701,2608224
2017,2,0,Adjustment 2017,SD,,Final,12861.292,115788.725,84374,6926.653,68614.144,12656,3064.076,35410.839,1957,0,0,0,22852.021,219813.708,98987
2017,2,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,1404.745,10726.055,8470,310.022,2336.501,1210,0.051,0.392,81,0,0,0,1714.818,13062.948,9761
2017,2,2285,City of Brookings - (SD),SD,Municipal,Final,872,9958,9354,342,3513,1387,1013,14673,173,0,0,0,2227,28144,10914
2017,2,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,1200.997,10600.18,6378,239.4,2114.913,652,1308.332,15610.429,173,0,0,0,2748.729,28325.522,7203
2017,2,11475,City of Madison - (SD),SD,Municipal,Final,453,4292,2831,296,3344,402,217,2106,40,0,0,0,966,9742,3273
2017,2,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Final,629,6344,6534,541,6073,2017,45,582,8,0,0,0,1215,12999,8559
2017,2,12341,MidAmerican Energy Co,SD,Investor Owned,Final,421.979,5020.579,4017,317.665,4085.887,884,584.154,10580.81,22,0,0,0,1323.798,19687.276,4923
2017,2,13337,Nebraska Public Power District,SD,Political Subdivision,Final,178.993,2237.559,1125,121.927,1956.436,232,0,0,0,0,0,0,300.92,4193.995,1357
2017,2,13750,"Northern Electric Coop, Inc",SD,Cooperative,Final,1192.835,13683.231,5178,378.819,4113.11,744,740.215,8462.706,237,0,0,0,2311.869,26259.047,6159
2017,2,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Final,6291.335,53426,80508,6295.792,68408,11832,1821.337,24697,23,0,0,0,14408.464,146531,92363
2017,2,13809,NorthWestern Energy - (SD),SD,Investor Owned,Final,5798,59885,50135,5915,61354,12886,1765,26384,59,0,0,0,13478,147623,63080
2017,2,14232,Otter Tail Power Co,SD,Investor Owned,Final,1123.112,13102.051,8681,1806.69,27540.826,2705,0,0,0,0,0,0,2929.802,40642.877,11386
2017,2,15040,City of Pierre - (SD),SD,Municipal,Final,653.717,6930.113,6147,243.166,2407.927,994,458.838,6626.99,186,0,0,0,1355.721,15965.03,7327
2017,2,16286,Rosebud Electric Coop Inc,SD,Cooperative,Final,689,7607,4710,184,2164,744,0.1,1,2,0,0,0,873.1,9772,5456
2017,2,17267,Sioux Valley SW Elec Coop,SD,Cooperative,Final,3107.473,31129.406,18313,467.099,3851.755,1990,2007.065,26591.305,453,0,0,0,5581.637,61572.466,20756
2017,2,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,Final,2224.988,22099.441,14632,979.449,10769.164,1919,1862.563,23040.891,259,0,0,0,5067,55909.496,16810
2017,2,19545,"Black Hills Power, Inc. d/b/a",SD,Investor Owned,Final,5921.965,43214,56766,7659.244,60381,12948,1233.353,14719,5,0,0,0,14814.562,118314,69719
2017,2,19896,City of Volga - (SD),SD,Municipal,Final,106.769,876.316,918,15.847,129.151,121,271.684,3155.437,31,0,0,0,394.3,4160.904,1070
2017,2,20187,Watertown Municipal Utilities,SD,Municipal,Final,812,10781,10449,819,11417,2405,602,9566,97,0,0,0,2233,31764,12951
2017,2,20401,West River Electric Assn Inc,SD,Cooperative,Final,2035.919,17965.49,14922,880.847,7781.826,1852,242.261,2635.062,16,0,0,0,3159.027,28382.378,16790
2017,2,27000,WAPA-- Western Area Power Administration,SD,Federal,Final,0,0,0,789.569,28525.243,18,0.122,7.542,1,0,0,0,789.691,28532.785,19
2017,2,88888,Total EPM,SD,,Final,47979.119,445666.146,394442,35529.189,380880.883,70598,17236.151,224850.403,3823,0,0,0,100744.459,1051397.432,468863
2017,2,0,Adjustment 2017,TN,,Final,98505.899,947563.934,875165,77180.506,745311.393,192373,34093.4,547836.949,386,0,0,0,209779.805,2240712.276,1067924
2017,2,727,Appalachian Electric Coop,TN,Cooperative,Final,6198,54985,39639,2214,19286,6496,324,5550,5,0,0,0,8736,79821,46140
2017,2,814,Entergy Arkansas Inc,TN,Investor Owned,Final,0.168,2.107,2,0.459,3.705,4,0.296,2.173,5,0,0,0,0.923,7.985,11
2017,2,2247,City of Bristol - (TN),TN,Municipal,Final,4218,43771,28838,2914,24821,4648,538,8651,10,0,0,0,7670,77243,33496
2017,2,3408,City of Chattanooga - (TN),TN,Municipal,Final,18697,171444,144076,18569,177189,23691,5606,90246,59,0,0,0,42872,438879,167826
2017,2,3704,City of Clarksville - (TN),TN,Municipal,Final,8098,73273,60405,4480,40339,8030,427,5573,4,0,0,0,13005,119185,68439
2017,2,3758,City of Cleveland - (TN),TN,Municipal,Final,3369,31393,26660,3089,30363,4586,1317,20561,17,0,0,0,7775,82317,31263
2017,2,3812,City of Clinton - (TN),TN,Municipal,Final,3425,30232,25263,1635,13866,4490,1186,18549,11,0,0,0,6246,62647,29764
2017,2,4624,Cumberland Elec Member Corp,TN,Cooperative,Final,13137,115449,83126,4417,35933,10556,2968,45099,27,0,0,0,20522,196481,93709
2017,2,5399,Duck River Elec Member Corp,TN,Cooperative,Final,9593,88935,62594,4257,35335,11274,1332,23784,10,0,0,0,15182,148054,73878
2017,2,7174,Gibson Electric Members Corp,TN,Cooperative,Final,4126,36647,28710,1426,12122,5793,662,11766,7,0,0,0,6214,60535,34510
2017,2,7625,City of Greeneville - (TN),TN,Municipal,Final,4537,44891,30846,2548,22899,7217,2089,32032,19,0,0,0,9174,99822,38082
2017,2,9777,Johnson City - (TN),TN,Municipal,Final,10474,94030,67064,6373,61961,10966,928,12908,19,0,0,0,17775,168899,78049
2017,2,10171,Kentucky Utilities Co,TN,Investor Owned,Final,0.726,10,3,0,0,0,0,0,0,0,0,0,0.726,10,3
2017,2,10331,Kingsport Power Co,TN,Investor Owned,Final,5055.939,56357.152,41554,3017.6,30597.111,6010,4346.082,70209.427,166,0,0,0,12419.621,157163.69,47730
2017,2,10421,Knoxville Utilities Board,TN,Municipal,Final,20762,194109,176963,18456,169841,23766,3199,46460,31,0,0,0,42417,410410,200760
2017,2,10906,City of Lenoir - (TN),TN,Municipal,Final,6383,63198,51842,5728,56266,12128,226,3638,5,0,0,0,12337,123102,63975
2017,2,12293,City of Memphis - (TN),TN,Municipal,Final,33325.314,336421.626,367348,33600.69,328669.714,42549,19330.556,270390.997,208,0,0,0,86256.56,935482.337,410105
2017,2,12470,Middle Tennessee E M C,TN,Cooperative,Final,24784,241340,188103,15865,149931,27741,2385,42269,27,0,0,0,43034,433540,215871
2017,2,13216,Nashville Electric Service,TN,Municipal,Final,41913,370209,346380,47893,446651,42420,5251,80446,62,0,0,0,95057,897306,388862
2017,2,17564,South Kentucky Rural E C C,TN,Cooperative,Final,14.032,124.014,158,5.466,45.339,27,7.216,61.974,3,0,0,0,26.714,231.327,188
2017,2,17694,Southwest Tennessee E M C,TN,Cooperative,Final,5684,49579,42178,2055,16318,7787,140,2377,1,0,0,0,7879,68274,49966
2017,2,18642,Tennessee Valley Authority,TN,Federal,Final,0,0,0,2925,48073,6,23248,527832,18,0,0,0,26173,575905,24
2017,2,19574,Upper Cumberland E M C,TN,Cooperative,Final,5849,54180,41673,2597,22644,7662,611,8880,9,0,0,0,9057,85704,49344
2017,2,19898,Volunteer Electric Coop,TN,Cooperative,Final,12577,115270,95787,5344,47488,19067,1258,19151,15,0,0,0,19179,181909,114869
2017,2,88888,Total EPM,TN,,Final,340726.078,3213413.833,2824377,266589.721,2535953.262,479287,111472.55,1894273.52,1124,0,0,0,718788.349,7643640.615,3304788
2017,2,0,Adjustment 2017,TX,,Final,855244.433,7634743.362,8918054,649521.376,7740644.025,1242026,386112.992,7317188.05,102099,1189.117,14132.07,3,1892067.917,22706707.507,10262182
2017,2,5701,El Paso Electric Co,TX,Investor Owned,Final,16592,130569,279667,18841,211763,35997,4589,81336,40,0,0,0,40022,423668,315704
2017,2,13830,Nueces Electric Cooperative,TX,Cooperative,Final,2165.6,15890.208,15271,520.199,5051.111,2069,2779.629,49849.825,30,0,0,0,5465.429,70791.144,17370
2017,2,16604,City of San Antonio - (TX),TX,Municipal,Final,62045.23,556755.37,709194,76259.244,801797.133,84584,4495.175,53946.118,52,0,0,0,142799.649,1412498.621,793830
2017,2,17698,Southwestern Electric Power Co,TX,Investor Owned,Final,10732,109345,149436,11344,127426,30733,12279,186561,4294,0,0,0,34355,423332,184463
2017,2,17718,Southwestern Public Service Co,TX,Investor Owned,Final,17625.014,172567,210527,17787.575,238691,58416,27201.396,579251,147,0,0,0,62613.985,990509,269090
2017,2,55937,Entergy Texas Inc.,TX,Investor Owned,Final,39894.763,382155.387,383720,27466.283,328246.469,46832,33203.689,614463.386,5167,0,0,0,100564.735,1324865.242,435719
2017,2,57313,SolarCity Corporation,TX,Behind the Meter,Final,415.249,3624.512,5521,148.587,1769.711,1271,0,0,0,0,0,0,563.836,5394.223,6792
2017,2,59139,SunEdison LLC,TX,Behind the Meter,Final,0,0,0,1.924,20.909,1,0,0,0,0,0,0,1.924,20.909,1
2017,2,59579,Sunnova,TX,Behind the Meter,Final,2.726,18.452,25,0,0,0,0,0,0,0,0,0,2.726,18.452,25
2017,2,88888,Total EPM,TX,,Final,1004717.015,9005668.291,10671415,801890.188,9455409.358,1501929,470660.881,8882595.379,111829,1189.117,14132.07,3,2278457.201,27357805.098,12285176
2017,2,0,Adjustment 2017,UT,,Final,9074.832,97140.702,147039,7857.578,93856.483,19653,1863.398,29620.734,279,-0.001,0.025,0,18795.807,220617.944,166971
2017,2,2010,City of Bountiful,UT,Municipal,Final,1388,14015,15493,681,7633,1380,204,3184,1,0,0,0,2273,24832,16874
2017,2,11135,City of Logan - (UT),UT,Municipal,Final,891,8577,17153,1414,17433,2409,520,7617,7,0,0,0,2825,33627,19569
2017,2,12866,Moon Lake Electric Assn Inc,UT,Cooperative,Final,1255.862,17628.158,12557,2280.231,30795.26,3592,271.76,3799.831,864,0,0,0,3807.853,52223.249,17013
2017,2,13073,"Mt Wheeler Power, Inc",UT,Cooperative,Final,15.572,216.809,215,14.428,172.75,122,3.534,40.214,24,0,0,0,33.534,429.773,361
2017,2,13314,Navajo Tribal Utility Authority,UT,State,Final,111,929,1729,140,1188,259,0,0,0,0,0,0,251,2117,1988
2017,2,14354,PacifiCorp,UT,Investor Owned,Final,51358.937,460265.569,790545,51878.727,632038.029,87915,35665.364,638288.731,8012,515.332,5180.759,1,139418.36,1735773.088,886473
2017,2,15444,Provo City Corp,UT,Municipal,Final,2163,21659,32099,2819,32782,4582,725,11107,1,0,0,0,5707,65548,36682
2017,2,17845,City of Springville - (UT),UT,Municipal,Final,737.409,6982.46,10312,783.827,7060.687,1076,491.325,6099.215,2,0,0,0,2012.561,20142.362,11390
2017,2,17874,City of St George,UT,Municipal,Final,2012.697,21122.643,24573,2346.268,25379.581,4920,0,0,0,0,0,0,4358.965,46502.224,29493
2017,2,18206,Strawberry Electric Serv Dist,UT,Political Subdivision,Final,327.351,2989.425,3122,88.529,827.169,458,6.527,69.515,9,0,0,0,422.407,3886.109,3589
2017,2,20332,Wells Rural Electric Co,UT,Cooperative,Final,72,773,501,123,1295,204,80,936,4,0,0,0,275,3004,709
2017,2,22814,Raft Rural Elec Coop Inc,UT,Cooperative,Final,34.152,433.15,354,14.675,224.737,58,9.154,16.205,285,0,0,0,57.981,674.092,697
2017,2,27000,WAPA-- Western Area Power Administration,UT,Federal,Final,0,0,0,122.43,4402.79,8,0.704,27.145,1,0,0,0,123.134,4429.935,9
2017,2,57313,SolarCity Corporation,UT,Behind the Meter,Final,0,0,0,6.842,56.142,2,0,0,0,0,0,0,6.842,56.142,2
2017,2,59624,"Vivint Solar, Inc.",UT,Behind the Meter,Final,42.031,217.696,567,0,0,0,0,0,0,0,0,0,42.031,217.696,567
2017,2,88888,Total EPM,UT,,Final,69483.843,652949.612,1056259,70570.535,855144.628,126638,39840.766,700805.59,9489,515.331,5180.784,1,180410.475,2214080.614,1192387
2017,2,0,Adjustment 2017,VA,,Final,48167.95,427155.955,457753,20606.394,227957.44,50648,14339.113,241702.141,446,3.625,0.038,0,83117.082,896815.574,508847
2017,2,84,A & N Electric Coop,VA,Cooperative,Final,4025.484,37409.674,30970,1316.58,12770.358,3993,1128.469,13762.3,8,0,0,0,6470.533,63942.332,34971
2017,2,733,Appalachian Power Co,VA,Investor Owned,Final,51163,451039,451335,24723,264135,76476,26819,393325,1868,0,0,0,102705,1108499,529679
2017,2,10171,Kentucky Utilities Co,VA,Investor Owned,Final,3452,33601,23591,2137,21783,4527,809,9177,76,0,0,0,6398,64561,28194
2017,2,17066,Shenandoah Valley Elec Coop,VA,Cooperative,Final,9712.809,89689.041,77086,3765.693,37625.201,15429,4104.198,57165.117,90,0,0,0,17582.7,184479.359,92605
2017,2,19876,Virginia Electric & Power Co,VA,Investor Owned,Final,244106.22,2204021,2187375,231047.91,3228668.82,256566,27934.47,474690,595,1173.686,14905.176,1,504262.286,5922284.996,2444537
2017,2,19882,Virginia Tech Electric Service,VA,State,Final,659.673,5820.13,5279,1984.12,21638.379,1126,71.274,925.24,5,0,0,0,2715.067,28383.749,6410
2017,2,40228,Rappahannock Electric Coop,VA,Cooperative,Final,20137,172763,152035,2852,25505,12851,7193,89472,587,0,0,0,30182,287740,165473
2017,2,57313,SolarCity Corporation,VA,Behind the Meter,Final,1.823,21.255,63,0,0,0,0,0,0,0,0,0,1.823,21.255,63
2017,2,88888,Total EPM,VA,,Final,381425.959,3421520.055,3385487,288432.697,3840083.198,421616,82398.524,1280218.798,3675,1177.311,14905.214,1,753434.491,8556727.265,3810779
2017,2,0,Adjustment 2017,VT,,Final,3381.305,20349.136,39190,1753.301,11628.696,5791,938.886,6269.71,94,0,0,0,6073.492,38247.542,45075
2017,2,2548,City of Burlington Electric - (VT),VT,Municipal,Final,1066,6764,16658,1911,13646,3919,697,5128,10,0,0,0,3674,25538,20587
2017,2,7601,Green Mountain Power Corp,VT,Investor Owned,Final,21930,125519,220277,17328,120124,41881,9021,92931,69,0,0,0,48279,338574,262227
2017,2,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,Final,3928.3,20442.119,34333,1751.945,11021.386,4500,1026.353,9862.757,14,0,0,0,6706.598,41326.262,38847
2017,2,57313,SolarCity Corporation,VT,Behind the Meter,Final,55.915,211.318,1121,0,0,0,0,0,0,0,0,0,55.915,211.318,1121
2017,2,59580,"SunPower Capital, LLC",VT,Behind the Meter,Final,24.08,99.4,296,0,0,0,0,0,0,0,0,0,24.08,99.4,296
2017,2,59738,"SunPower Capital Services, LLC",VT,Behind the Meter,Final,9.64,27.21,94,0,0,0,0,0,0,0,0,0,9.64,27.21,94
2017,2,60025,Greenbacker Renewable Energy Corporation,VT,Behind the Meter,Final,0,0,0,37.71,214.56,6,0,0,0,0,0,0,37.71,214.56,6
2017,2,88888,Total EPM,VT,,Final,30395.24,173412.183,311969,22781.956,156634.642,56097,11683.239,114191.467,187,0,0,0,64860.435,444238.292,368253
2017,2,0,Adjustment 2017,WA,,Final,71350.052,974092.207,597500,33219.712,518372.362,83209,31666.886,761969.547,14543,4.609,45.14,0,136241.259,2254479.256,695252
2017,2,1738,Bonneville Power Administration,WA,Federal,Final,0,0,0,3244.462,68730.513,7,1720.536,281236.943,3,0,0,0,4964.998,349967.456,10
2017,2,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,21583,242284,182432,8913,117158,17482,3265,55211,28,0,0,0,33761,414653,199942
2017,2,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,Final,7861,99760,43751,3180,38123,5721,13725,300512,313,0,0,0,24766,438395,49785
2017,2,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,24.196,288.574,73,3.039,41.457,3,0.02,0.015,1,0,0,0,27.255,330.046,77
2017,2,14354,PacifiCorp,WA,Investor Owned,Final,14733.89,165006.648,108843,10275.579,121267.526,16078,3726.291,53779.495,5524,0,0,0,28735.76,340053.669,130445
2017,2,15500,Puget Sound Energy Inc,WA,Investor Owned,Final,120825.379,1087168.868,994781,77903.865,759397.653,132658,9325.757,91774.595,3414,23.385,254.4,1,208078.386,1938595.516,1130854
2017,2,16868,City of Seattle - (WA),WA,Municipal,Final,33460.729,323705.635,398476,38490.909,417474.501,50346,6773.112,104960.507,202,5.356,55.487,4,78730.106,846196.13,449028
2017,2,17470,PUD 1 of Snohomish County,WA,Political Subdivision,Final,37802,392961,312724,18028,211070,31443,3316,49453,80,0,0,0,59146,653484,344247
2017,2,18429,City of Tacoma - (WA),WA,Municipal,Final,18307.023,227100.956,149951,2655.24,32200.88,15406,11297.302,202250.468,2333,3.591,44.653,1,32263.156,461596.957,167691
2017,2,20169,Avista Corp,WA,Investor Owned,Final,25263.602,253336.2,222321,18424.916,179608.97,25068,4839.031,74321.578,893,0,0,0,48527.549,507266.748,248282
2017,2,57313,SolarCity Corporation,WA,Behind the Meter,Final,6.318,20.657,99,0,0,0,0,0,0,0,0,0,6.318,20.657,99
2017,2,88888,Total EPM,WA,,Final,351217.189,3765724.745,3010951,214338.722,2463444.862,377421,89654.935,1975469.148,27334,36.941,399.68,6,655247.787,8205038.435,3415712
2017,2,0,Adjustment 2017,WI,,Final,54092.175,440366.679,487726,25216.047,246485.982,55336,24461.944,321140.649,3287,0,0,0,103770.166,1007993.31,546349
2017,2,4247,Consolidated Water Power Co,WI,Investor Owned,Final,5.751,63.76,86,7.204,105.51,18,3777.435,69034.252,4,0,0,0,3790.39,69203.522,108
2017,2,4715,Dahlberg Light & Power Co,WI,Investor Owned,Final,782.111,6044.682,10362,208.378,1602.443,1185,134.403,1291.2,41,0,0,0,1124.892,8938.325,11588
2017,2,5574,East Central Energy,WI,Cooperative,Final,639.199,5075.504,4847,72.752,628.781,297,0,0,0,0,0,0,711.951,5704.285,5144
2017,2,11479,Madison Gas & Electric Co,WI,Investor Owned,Final,10242,60105,123980,18507,164644,19325,1304,16078,41,0,0,0,30053,240827,143346
2017,2,13697,North Central Power Co Inc,WI,Investor Owned,Final,348.155,2574.168,4628,82.061,629.391,445,26.411,294.962,5,0,0,0,456.627,3498.521,5078
2017,2,13780,Northern States Power Co,WI,Investor Owned,Final,19605.049,145847.055,208910,21049.502,209260.46,39390,10238.532,137798.17,119,0,0,0,50893.083,492905.685,248419
2017,2,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,Final,898.392,7052.756,9366,453.021,4150.625,1493,270.673,3403.255,24,0,0,0,1622.086,14606.636,10883
2017,2,15086,Pioneer Power and Light Co,WI,Investor Owned,Final,136,920,1941,33,151,256,30,127,28,0,0,0,199,1198,2225
2017,2,18336,Superior Water and Light Co,WI,Investor Owned,Final,895.184,7687.473,12569,1005.534,10671.626,2051,3617.607,49571.294,113,0,0,0,5518.325,67930.393,14733
2017,2,20847,Wisconsin Electric Power Co,WI,Investor Owned,Final,86618.1,557117,1003781,82051.1,710031,116412,44370,531890,661,1.4,10,1,213040.6,1799048,1120855
2017,2,20856,Wisconsin Power & Light Co,WI,Investor Owned,Final,35906,256392,408893,21942,168387,59566,30300,399268,1035,0,0,0,88148,824047,469494
2017,2,20860,Wisconsin Public Service Corp,WI,Investor Owned,Final,28049.01,214612.81,387754,28361.672,315417.887,53919,17066.951,310005.135,189,0,0,0,73477.633,840035.832,441862
2017,2,40036,Westfield Electric Company,WI,Investor Owned,Final,59,342,623,52,365,137,74,364,21,0,0,0,185,1071,781
2017,2,59139,SunEdison LLC,WI,Behind the Meter,Final,0,0,0,2.699,35.907,3,0,0,0,0,0,0,2.699,35.907,3
2017,2,88888,Total EPM,WI,,Final,238276.126,1704200.887,2665466,199043.97,1832566.612,349833,135671.956,1840265.917,5568,1.4,10,1,572993.452,5377043.416,3020868
2017,2,0,Adjustment 2017,WV,,Final,1038.265,6830.573,9288,501.021,4171.78,1500,85.5,1060.048,-10,0,0,0,1624.786,12062.401,10778
2017,2,733,Appalachian Power Co,WV,Investor Owned,Final,46188,393722,359541,22655,237311,66239,22471,319855,2236,0,0,0,91314,950888,428016
2017,2,1764,Black Diamond Power Co,WV,Investor Owned,Final,400.575,3389.143,3460,144.918,1234.118,490,0,0,0,0,0,0,545.493,4623.261,3950
2017,2,12796,Monongahela Power Co,WV,Investor Owned,Final,30406.281,273128.372,332818,20795.067,213705.133,50952,29831.505,402146.393,7162,0,0,0,81032.853,888979.898,390932
2017,2,15263,The Potomac Edison Company,WV,Investor Owned,Final,17327.496,147319.965,121134,7725.44,66450.049,17860,3455.64,63652.432,1922,0,0,0,28508.576,277422.446,140916
2017,2,20521,Wheeling Power Co,WV,Investor Owned,Final,4057,33704,34939,3245,34753,6181,13083,218397,267,0,0,0,20385,286854,41387
2017,2,88888,Total EPM,WV,,Final,99417.617,858094.053,861180,55066.446,557625.08,143222,68926.645,1005110.873,11577,0,0,0,223410.708,2420830.006,1015979
2017,2,0,Adjustment 2017,WY,,Final,4206.888,33213.822,38808,3574.496,33458.606,9017,2894.522,30146.535,2534,0,0,0,10675.906,96818.963,50359
2017,2,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,3337.185,20712,36782,5277.896,41322,4881,4103.915,55472,5,0,0,0,12718.996,117506,41668
2017,2,7222,City of Gillette - (WY),WY,Municipal,Final,1434.132,13059.725,13129,1348.195,15659.105,2571,0,0,0,0,0,0,2782.327,28718.83,15700
2017,2,8566,High Plains Power Inc,WY,Cooperative,Final,2316.589,18362.448,12216,478.052,4574.056,455,4624.494,58696.216,550,0,0,0,7419.135,81632.72,13221
2017,2,11273,Lower Valley Energy Inc,WY,Cooperative,Final,3378,56933,19454,1504,25201,5931,138,2401,169,0,0,0,5020,84535,25554
